Gene_IDs	Gene_Symbols	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000182492	BGN	2915.924652	-2.610712027	0.410182432	-6.364758268	1.95598E-10	5.13112E-09
ENSG00000157214	STEAP2	606.2622637	-2.611557456	0.352483838	-7.409013341	1.27243E-13	5.3789E-12
ENSG00000164692	COL1A2	99888.88038	-2.613222146	0.31995212	-8.167541267	3.14738E-16	1.93922E-14
ENSG00000165617	DACT1	280.9460069	-2.614043121	0.56696061	-4.610625635	4.01459E-06	4.67176E-05
ENSG00000234292	None	5.999088866	-2.61450179	0.758290913	-3.447887539	0.000564989	0.003562971
ENSG00000107249	GLIS3	261.2337794	-2.614943005	0.376999947	-6.93618932	4.02818E-12	1.40047E-10
ENSG00000217455	None	5.182200356	-2.616184152	0.888047973	-2.945994171	0.003219185	0.01533485
ENSG00000230838	LINC01614	5.432506306	-2.616207997	0.80618801	-3.245158653	0.001173852	0.006620368
ENSG00000147443	DOK2	221.228065	-2.616657896	0.348738985	-7.503198685	6.2279E-14	2.77224E-12
ENSG00000107551	RASSF4	1073.514573	-2.61820084	0.291104452	-8.99402543	2.38337E-19	2.34055E-17
ENSG00000143110	C1orf162	175.4251531	-2.619049708	0.470356564	-5.568221872	2.57352E-08	4.77538E-07
ENSG00000102837	OLFM4	22.29258665	-2.619217799	0.978030975	-2.678051991	0.007405172	0.030347134
ENSG00000212283	SNORD89	146.1724559	-2.619599081	0.618468224	-4.235624368	2.27918E-05	0.000218183
ENSG00000089820	ARHGAP4	858.1406582	-2.619890024	0.198824046	-13.17692741	1.19145E-39	1.52106E-36
ENSG00000234511	C5orf58	29.01434655	-2.621840791	0.410580037	-6.385699632	1.70616E-10	4.53026E-09
ENSG00000124191	TOX2	35.48101192	-2.623335761	0.49856298	-5.261794125	1.42656E-07	2.2891E-06
ENSG00000274210	RNVU1-27	38.56947268	-2.623643594	0.650218476	-4.035018519	5.4598E-05	0.000469817
ENSG00000132464	ENAM	13.22896185	-2.623747572	0.791468705	-3.315036406	0.000916312	0.005359554
ENSG00000278969	None	6.938377058	-2.624335795	0.784334892	-3.34593784	0.000820048	0.004875679
ENSG00000279030	None	34.92125194	-2.626404064	0.350888659	-7.485006986	7.15433E-14	3.14949E-12
ENSG00000239948	RN7SL368P	6.081881254	-2.626645041	0.721928176	-3.638374467	0.000274364	0.001912759
ENSG00000149380	P4HA3	70.61011948	-2.628047574	0.347644797	-7.559576894	4.04383E-14	1.86507E-12
ENSG00000138964	PARVG	286.876747	-2.632859178	0.297316876	-8.855397687	8.3386E-19	7.45475E-17
ENSG00000272666	KLHDC7B-DT	7.700955133	-2.633607075	0.717716772	-3.669423897	0.000243098	0.001719571
ENSG00000211872	TRAJ17	5.574971574	-2.634392161	0.891927705	-2.953593824	0.003140971	0.015036333
ENSG00000282420	TRBJ1-2	6.987026166	-2.635139088	0.716954028	-3.675464513	0.000237417	0.001686866
ENSG00000131401	NAPSB	210.9160823	-2.638473615	0.407199828	-6.479554837	9.19936E-11	2.58684E-09
ENSG00000211867	TRAJ22	5.444547656	-2.6391494	0.827855405	-3.187935217	0.001432926	0.007824342
ENSG00000258035	None	4.412112077	-2.640395924	0.96062085	-2.748634825	0.005984402	0.025575544
ENSG00000230831	None	3.039016208	-2.642155944	1.043565042	-2.531855551	0.011346072	0.042778646
ENSG00000181908	LINC02724	4.568163169	-2.642740412	1.052106264	-2.511856933	0.012009777	0.044862363
ENSG00000223485	LINC01615	25.07728714	-2.642765906	0.393754745	-6.711705548	1.92363E-11	5.9897E-10
ENSG00000188676	IDO2	14.26717795	-2.645124401	0.722888652	-3.659103504	0.000253099	0.001780452
ENSG00000188257	PLA2G2A	332.6222839	-2.647475758	0.412194995	-6.422872154	1.33727E-10	3.64477E-09
ENSG00000211721	TRBV6-5	5.31210553	-2.649332646	0.917083965	-2.888865957	0.003866338	0.017834667
ENSG00000184489	PTP4A3	477.6139275	-2.65018545	0.301661864	-8.785284999	1.55969E-18	1.34175E-16
ENSG00000255518	None	6.721035026	-2.650324221	0.775403731	-3.417992606	0.000630848	0.003929382
ENSG00000136295	TTYH3	1625.265389	-2.654898747	0.354349825	-7.492310031	6.76718E-14	2.99974E-12
ENSG00000263616	RN7SL178P	13.10154987	-2.655210576	0.935838933	-2.837251669	0.004550373	0.02036311
ENSG00000154978	VOPP1	335.0832482	-2.657975809	0.258438378	-10.28475659	8.25504E-25	1.69979E-22
ENSG00000023445	BIRC3	853.8291155	-2.658980327	0.315272372	-8.433914807	3.3429E-17	2.37093E-15
ENSG00000233922	LINC01694	6.947809173	-2.660886747	0.770841416	-3.45192499	0.000556602	0.003520061
ENSG00000152270	PDE3B	342.6394509	-2.662702822	0.385547354	-6.906292556	4.97484E-12	1.69997E-10
ENSG00000041982	TNC	8226.898615	-2.662943988	0.323398062	-8.234260805	1.8067E-16	1.15095E-14
ENSG00000211789	TRAV12-2	6.259686696	-2.664440235	0.812254014	-3.280304177	0.001036952	0.00595669
ENSG00000242574	HLA-DMB	676.9052328	-2.6645417	0.447340389	-5.956407613	2.57843E-09	5.62496E-08
ENSG00000260382	TMEM183AP3	7.085818367	-2.664640385	0.707010586	-3.768883293	0.00016398	0.001229981
ENSG00000166736	HTR3A	6.003371934	-2.667064773	0.855846103	-3.116290143	0.00183142	0.00961077
ENSG00000163661	PTX3	22.28925586	-2.668430347	0.547973527	-4.86963369	1.11805E-06	1.48127E-05
ENSG00000197635	DPP4	523.529157	-2.672563424	0.400631955	-6.670869333	2.54293E-11	7.78887E-10
ENSG00000188596	CFAP54	98.16068447	-2.673347099	0.359324419	-7.439926032	1.00742E-13	4.3158E-12
ENSG00000211888	TRAJ1	3.925363602	-2.675409038	0.946186568	-2.827570302	0.004690272	0.020875012
ENSG00000262151	None	15.89938029	-2.675526676	0.521143929	-5.133949615	2.83724E-07	4.21179E-06
ENSG00000227039	ITGB2-AS1	106.8011144	-2.676236804	0.297543536	-8.99443773	2.37444E-19	2.33897E-17
ENSG00000124203	ZNF831	349.2187203	-2.677813075	0.444784157	-6.020477644	1.73903E-09	3.90316E-08
ENSG00000110031	LPXN	366.3132299	-2.678047555	0.302453883	-8.854399656	8.41354E-19	7.50074E-17
ENSG00000273160	None	6.991333804	-2.678182273	0.800266939	-3.346611166	0.000818059	0.004866573
ENSG00000278029	None	8.741485652	-2.679221353	0.729118915	-3.674601357	0.000238221	0.001690697
ENSG00000250979	None	6.322011049	-2.679355974	0.730847219	-3.666095873	0.000246282	0.00173978
ENSG00000174125	TLR1	334.3502014	-2.679716521	0.420791297	-6.368279335	1.91161E-10	5.03389E-09
ENSG00000172965	MIR4435-2HG	171.0986184	-2.681832127	0.278461234	-9.630899388	5.92089E-22	8.18057E-20
ENSG00000135426	TESPA1	125.5688483	-2.682382795	0.318777376	-8.414595875	3.94252E-17	2.76439E-15
ENSG00000226751	None	10.32868021	-2.682903871	0.686326538	-3.909077853	9.26491E-05	0.000749733
ENSG00000279176	None	44.31517713	-2.684189496	0.426727201	-6.29017669	3.17105E-10	8.01324E-09
ENSG00000126882	FAM78A	398.6849537	-2.686410404	0.344168455	-7.805510248	5.92613E-15	3.07542E-13
ENSG00000200169	RNU5D-1	7.874371307	-2.687183472	0.776108258	-3.462382268	0.000535416	0.003406087
ENSG00000171608	PIK3CD	800.9984004	-2.687607574	0.250781359	-10.71693521	8.47657E-27	2.39414E-24
ENSG00000259004	LINC02285	5.63527672	-2.688707641	0.896544585	-2.998967018	0.002708966	0.013315781
ENSG00000002933	TMEM176A	422.392315	-2.68917244	0.409753904	-6.562896442	5.27725E-11	1.54948E-09
ENSG00000180662	RPL21P8	20.43529067	-2.69010198	0.541984296	-4.9634316	6.92584E-07	9.51961E-06
ENSG00000233521	LINC01638	3.227625702	-2.690437161	1.014649702	-2.651592126	0.008011325	0.032373951
ENSG00000236841	None	10.06828254	-2.692369714	0.688655046	-3.909605729	9.24469E-05	0.000748487
ENSG00000110324	IL10RA	1454.122218	-2.693094054	0.303793139	-8.864894263	7.65767E-19	6.92358E-17
ENSG00000204482	LST1	160.9568332	-2.693870212	0.372761052	-7.22680172	4.94501E-13	1.94127E-11
ENSG00000141161	UNC45B	4.719664509	-2.695141087	1.028916158	-2.619398156	0.008808507	0.035045165
ENSG00000260719	None	12.49412948	-2.695360561	0.552088287	-4.882118715	1.04952E-06	1.3986E-05
ENSG00000106565	TMEM176B	828.8516735	-2.696492747	0.336980887	-8.001915986	1.22498E-15	7.00653E-14
ENSG00000256069	A2MP1	34.64192675	-2.699820401	0.706459681	-3.821619938	0.000132578	0.001020834
ENSG00000267312	None	8.872385134	-2.700240165	0.646795443	-4.174797758	2.98251E-05	0.000277764
ENSG00000204165	CXorf65	12.65790039	-2.701005081	0.593949844	-4.547530582	5.4279E-06	6.11712E-05
ENSG00000108700	CCL8	19.34522622	-2.702584259	0.645488854	-4.186879824	2.82815E-05	0.000264547
ENSG00000174325	DIRC1	4.016566368	-2.703079086	0.999095404	-2.705526494	0.006819621	0.028383808
ENSG00000259354	SLC30A4-AS1	36.62667376	-2.70474588	0.341523748	-7.919642171	2.38195E-15	1.30847E-13
ENSG00000239899	RN7SL674P	110.4458025	-2.705715786	0.721090876	-3.75225353	0.000175252	0.001302292
ENSG00000130303	BST2	364.2563752	-2.705727149	0.387015003	-6.991271992	2.72405E-12	9.6924E-11
ENSG00000185905	C16orf54	247.5974808	-2.7060818	0.371473134	-7.284730861	3.22313E-13	1.29396E-11
ENSG00000129910	CDH15	6.55369443	-2.707932428	0.782485251	-3.460681751	0.000538809	0.003424943
ENSG00000155886	SLC24A2	31.15517635	-2.708556627	0.514992326	-5.259411626	1.44517E-07	2.31547E-06
ENSG00000142347	MYO1F	1053.653217	-2.709268286	0.233859851	-11.58500817	4.9092E-31	2.44816E-28
ENSG00000211895	IGHA1	10905.82278	-2.709956041	0.643173095	-4.21341636	2.51537E-05	0.000238433
ENSG00000136541	ERMN	33.00748063	-2.709976384	0.481716986	-5.625660838	1.84799E-08	3.51833E-07
ENSG00000142405	NLRP12	22.61138977	-2.710336391	0.597279245	-4.537804408	5.68429E-06	6.37232E-05
ENSG00000248544	None	17.67603307	-2.711469145	0.475080033	-5.707394453	1.14719E-08	2.2601E-07
ENSG00000211697	TRGV5	4.011057954	-2.713798517	0.978756029	-2.77270171	0.005559305	0.02404863
ENSG00000183696	UPP1	225.6208667	-2.714706977	0.332115265	-8.173990367	2.98354E-16	1.8454E-14
ENSG00000065675	PRKCQ	124.8028361	-2.715430682	0.351113227	-7.733774961	1.04404E-14	5.19835E-13
ENSG00000172794	RAB37	84.28941899	-2.718495734	0.407859876	-6.665268868	2.64181E-11	8.07625E-10
ENSG00000149781	FERMT3	617.9025665	-2.718971939	0.282099986	-9.638327084	5.50782E-22	7.64294E-20
ENSG00000224442	RPL4P7	16.16340226	-2.719438716	0.489934761	-5.550613939	2.84668E-08	5.24868E-07
ENSG00000137124	ALDH1B1	267.2246142	-2.720092318	0.43879934	-6.198943509	5.68434E-10	1.37441E-08
ENSG00000197272	IL27	5.741802633	-2.721856084	0.938329109	-2.900747785	0.003722734	0.01726457
ENSG00000266127	ZNF415P1	17.06863002	-2.721870004	0.517900562	-5.255584185	1.47555E-07	2.35626E-06
ENSG00000180448	ARHGAP45	1301.201494	-2.72283123	0.311535305	-8.740040638	2.33027E-18	1.95468E-16
ENSG00000135077	HAVCR2	209.0029918	-2.723595323	0.465780416	-5.847380506	4.99374E-09	1.04034E-07
ENSG00000100342	APOL1	407.9854863	-2.725689954	0.205785118	-13.24532103	4.80224E-40	6.66384E-37
ENSG00000244230	RN7SL151P	187.7221196	-2.725886212	0.798666869	-3.413045312	0.000642413	0.003992064
ENSG00000171631	P2RY6	108.4323064	-2.726780897	0.426724533	-6.390026084	1.65857E-10	4.41814E-09
ENSG00000229754	CXCR2P1	30.20388824	-2.727967411	0.866967035	-3.146564172	0.00165201	0.008819932
ENSG00000161929	SCIMP	115.2308316	-2.728472998	0.489927995	-5.569130623	2.56014E-08	4.75607E-07
ENSG00000136040	PLXNC1	1407.965591	-2.730763743	0.29701986	-9.193875947	3.78936E-20	4.12768E-18
ENSG00000113722	CDX1	6.31352961	-2.731676413	0.761230494	-3.588501031	0.000332585	0.002262313
ENSG00000170542	SERPINB9	339.9805093	-2.732253633	0.271306946	-10.07071021	7.44386E-24	1.38935E-21
ENSG00000187479	C11orf96	107.6932516	-2.733149912	0.435676274	-6.27335037	3.53361E-10	8.83844E-09
ENSG00000172568	FNDC9	31.66718198	-2.734305566	0.427020801	-6.40321399	1.5214E-10	4.11151E-09
ENSG00000140968	IRF8	602.7420119	-2.736454835	0.396247898	-6.905916347	4.98804E-12	1.70265E-10
ENSG00000086288	NME8	12.2141954	-2.7380482	0.574828594	-4.763242865	1.90506E-06	2.39002E-05
ENSG00000008517	IL32	274.7185869	-2.738089369	0.419219202	-6.531402561	6.51566E-11	1.88706E-09
ENSG00000166927	MS4A7	517.2366393	-2.739495553	0.496443023	-5.518247661	3.42397E-08	6.21965E-07
ENSG00000211791	TRAV13-2	5.760553075	-2.741218057	0.964689857	-2.841553724	0.004489429	0.020146879
ENSG00000167083	GNGT2	13.14939301	-2.74170239	0.616959757	-4.443891774	8.83461E-06	9.45558E-05
ENSG00000249437	NAIP	94.36646814	-2.741996044	0.469875189	-5.835583806	5.36025E-09	1.11306E-07
ENSG00000218336	TENM3	433.2855611	-2.74433192	0.369141297	-7.434367114	1.0507E-13	4.48917E-12
ENSG00000180767	CHST13	10.84598662	-2.744817504	0.700962656	-3.915782787	9.01114E-05	0.000731247
ENSG00000274536	MIR223HG	74.86056767	-2.74578628	0.346286392	-7.929235296	2.20499E-15	1.21545E-13
ENSG00000110446	SLC15A3	374.7847889	-2.74730567	0.389405968	-7.055119582	1.72452E-12	6.26878E-11
ENSG00000028137	TNFRSF1B	952.0797734	-2.747378409	0.213378666	-12.87560024	6.17571E-38	6.1595E-35
ENSG00000066294	CD84	762.3631425	-2.749355984	0.459340545	-5.985441545	2.15804E-09	4.75991E-08
ENSG00000230131	LINC02641	3.953290773	-2.751721172	0.949303895	-2.898672583	0.00374746	0.017361581
ENSG00000174255	ZNF80	9.125486848	-2.752290149	0.732509014	-3.757346456	0.000171725	0.001280253
ENSG00000243811	APOBEC3D	10.11881163	-2.753112052	0.824870892	-3.337627836	0.000844968	0.005005199
ENSG00000238266	LINC00707	8.226072747	-2.754375592	0.788735026	-3.492143116	0.000479161	0.003094524
ENSG00000267719	LINC02078	8.236807108	-2.755256281	0.660828578	-4.169396381	3.05407E-05	0.000283515
ENSG00000164694	FNDC1	1306.374545	-2.755837974	0.362764516	-7.596768294	3.03617E-14	1.42086E-12
ENSG00000283415	None	20.2735583	-2.757080361	0.43630266	-6.319192196	2.62934E-10	6.735E-09
ENSG00000204287	HLA-DRA	6918.513884	-2.757955258	0.432549675	-6.376042833	1.81722E-10	4.80119E-09
ENSG00000064886	CHI3L2	509.995652	-2.758031262	0.544668972	-5.063683456	4.11232E-07	5.89353E-06
ENSG00000226979	LTA	12.18379672	-2.758119361	0.54403388	-5.069756617	3.98325E-07	5.72913E-06
ENSG00000253590	IGLV3-13	3.392936374	-2.759798138	1.084662431	-2.544384372	0.010947055	0.041593596
ENSG00000270164	LINC01480	19.11452266	-2.766054597	0.499431136	-5.538410394	3.05229E-08	5.59546E-07
ENSG00000010671	BTK	236.2094385	-2.766258565	0.366203094	-7.553891839	4.22441E-14	1.94274E-12
ENSG00000197540	GZMM	54.96832553	-2.76659248	0.675485297	-4.095710879	4.20875E-05	0.000375318
ENSG00000160255	ITGB2	1773.357933	-2.768708172	0.286168245	-9.675106249	3.84692E-22	5.43267E-20
ENSG00000100122	CRYBB1	7.452389533	-2.76905228	0.780901559	-3.545968439	0.000391173	0.002600554
ENSG00000235531	MSC-AS1	86.81330401	-2.769245163	0.365934738	-7.567593002	3.80203E-14	1.75863E-12
ENSG00000121807	CCR2	263.6548201	-2.770247249	0.455315353	-6.084238609	1.17046E-09	2.69333E-08
ENSG00000136048	DRAM1	333.9842041	-2.770358797	0.34533009	-8.022349852	1.03741E-15	6.04198E-14
ENSG00000254102	BHLHE22-AS1	8.183323467	-2.774380946	0.668485472	-4.150248675	3.32114E-05	0.000304678
ENSG00000257925	None	6.681210546	-2.775575179	0.791066682	-3.50864882	0.000450389	0.002934195
ENSG00000240065	PSMB9	374.8667363	-2.776022405	0.454456054	-6.108450702	1.00603E-09	2.34197E-08
ENSG00000233013	FAM157B	4.006266238	-2.778154166	0.963860027	-2.882321176	0.003947571	0.018128156
ENSG00000229151	None	5.019861482	-2.778504579	0.867006443	-3.204710417	0.001351984	0.007446062
ENSG00000157551	KCNJ15	305.8364277	-2.786840894	0.334081378	-8.341802559	7.31665E-17	4.95793E-15
ENSG00000102245	CD40LG	50.14268243	-2.788640422	0.386435727	-7.216311096	5.34168E-13	2.08928E-11
ENSG00000271615	ACTG1P22	8.502556397	-2.788945485	0.749139354	-3.722866074	0.000196974	0.001439575
ENSG00000266995	None	5.030411632	-2.790443308	0.897541521	-3.108985202	0.001877311	0.009809474
ENSG00000270863	DDX55P1	6.84164823	-2.792297529	0.852323955	-3.276098852	0.001052517	0.006036323
ENSG00000170458	CD14	1084.404858	-2.795051783	0.418497913	-6.678771137	2.40954E-11	7.39451E-10
ENSG00000188060	RAB42	48.98797645	-2.795928936	0.473514012	-5.904638223	3.53421E-09	7.55007E-08
ENSG00000159618	ADGRG5	173.5087961	-2.798038344	0.530597753	-5.273370131	1.33941E-07	2.1612E-06
ENSG00000066336	SPI1	409.2455181	-2.798578617	0.351914057	-7.952449068	1.8286E-15	1.01675E-13
ENSG00000256694	None	4.359963158	-2.799860015	1.111976248	-2.517913508	0.011805231	0.044222505
ENSG00000282572	FAM157D	18.76742971	-2.800392409	0.498283627	-5.620077115	1.90872E-08	3.62828E-07
ENSG00000147889	CDKN2A	18.54736503	-2.802898763	0.486785688	-5.757972825	8.51301E-09	1.71528E-07
ENSG00000179331	RAB39A	22.05287226	-2.803498741	0.594012811	-4.719593064	2.36317E-06	2.90088E-05
ENSG00000242324	None	4.902795887	-2.804516061	0.903002165	-3.105768923	0.00189785	0.009894114
ENSG00000198223	CSF2RA	209.660853	-2.805458521	0.275786408	-10.17257718	2.6286E-24	5.1469E-22
ENSG00000253535	ADAM7-AS1	11.92084936	-2.807993979	0.603858193	-4.650088404	3.31793E-06	3.92931E-05
ENSG00000186265	BTLA	69.00251603	-2.813414326	0.495002331	-5.683638543	1.31859E-08	2.56298E-07
ENSG00000254087	LYN	667.65651	-2.817330264	0.26816302	-10.50603573	8.10284E-26	1.97412E-23
ENSG00000184293	CLECL1P	21.42297381	-2.818769896	0.512215247	-5.503096431	3.73178E-08	6.70251E-07
ENSG00000134013	LOXL2	804.6140575	-2.819904795	0.300035561	-9.398568561	5.53104E-21	6.68669E-19
ENSG00000198794	SCAMP5	148.9705118	-2.821782563	0.38124979	-7.401400964	1.34755E-13	5.67394E-12
ENSG00000077984	CST7	113.5807542	-2.823021727	0.48116486	-5.867057143	4.43598E-09	9.31104E-08
ENSG00000149054	ZNF215	149.4872663	-2.824095538	0.33821109	-8.350097372	6.82067E-17	4.64155E-15
ENSG00000122986	HVCN1	106.0029361	-2.82553478	0.421368699	-6.705611474	2.00565E-11	6.22687E-10
ENSG00000204011	COL5A1-AS1	12.6878611	-2.826240158	0.817865245	-3.45563059	0.000549007	0.003482071
ENSG00000137078	SIT1	74.72834857	-2.826666593	0.441042431	-6.409058161	1.46421E-10	3.9738E-09
ENSG00000204516	MICB	99.87739999	-2.831023153	0.317433471	-8.918477129	4.72744E-19	4.43767E-17
ENSG00000163519	TRAT1	58.83462269	-2.831868361	0.560220935	-5.054913491	4.30586E-07	6.15156E-06
ENSG00000240474	RN7SL116P	17.25952481	-2.833494264	0.531741874	-5.328702525	9.89169E-08	1.63492E-06
ENSG00000232487	RASA3-IT1	9.337083624	-2.834686645	0.68439843	-4.141866086	3.44491E-05	0.000314947
ENSG00000177409	SAMD9L	694.2885427	-2.834769	0.417802481	-6.784950136	1.16127E-11	3.76656E-10
ENSG00000201229	SNORA63D	21.52085145	-2.837415466	0.770752559	-3.681357177	0.000231996	0.00165384
ENSG00000271605	MILR1	96.12871942	-2.838821644	0.44001183	-6.451693915	1.10607E-10	3.06968E-09
ENSG00000171310	CHST11	560.2896175	-2.839063784	0.278013058	-10.21197999	1.75252E-24	3.47412E-22
ENSG00000204475	NCR3	13.87027816	-2.839962065	0.580894583	-4.888945684	1.01377E-06	1.35436E-05
ENSG00000135916	ITM2C	1319.950176	-2.840147912	0.366014498	-7.759659599	8.51576E-15	4.31411E-13
ENSG00000089692	LAG3	56.92333818	-2.841224833	0.36697492	-7.742286139	9.76449E-15	4.89236E-13
ENSG00000252908	RNU6-1003P	2.559414315	-2.841753373	1.144275711	-2.483451625	0.013011601	0.047733132
ENSG00000104894	CD37	527.0507017	-2.841829739	0.356864384	-7.963332479	1.67467E-15	9.42657E-14
ENSG00000230435	None	3.536202283	-2.842769538	1.04834026	-2.711685934	0.006694199	0.027979576
ENSG00000211880	TRAJ9	2.566006003	-2.845066566	1.140171901	-2.49529616	0.012585204	0.046500275
ENSG00000226349	None	7.992598522	-2.845231334	0.73597589	-3.865930082	0.000110667	0.00087535
ENSG00000234883	MIR155HG	37.77161558	-2.845631749	0.403141541	-7.058641844	1.68138E-12	6.11891E-11
ENSG00000112246	SIM1	56.1753083	-2.845748768	0.905113716	-3.144078715	0.001666106	0.008883144
ENSG00000258980	EIF1AXP2	8.558902609	-2.846647726	0.671618929	-4.238486442	2.25032E-05	0.000215744
ENSG00000033170	FUT8	706.7608872	-2.847476547	0.313158597	-9.092761848	9.65546E-20	9.87704E-18
ENSG00000125347	IRF1	890.758498	-2.849324148	0.350447367	-8.130533764	4.27404E-16	2.61322E-14
ENSG00000279202	None	7.940519071	-2.849974625	0.75190792	-3.790323988	0.000150451	0.001138945
ENSG00000232884	None	5.027883663	-2.851406258	0.893491311	-3.191308323	0.001416301	0.007754786
ENSG00000090339	ICAM1	556.4503965	-2.852184806	0.233316925	-12.22450883	2.29967E-34	1.59557E-31
ENSG00000267990	None	3.584999937	-2.854575718	1.100962009	-2.59280129	0.009519776	0.037211015
ENSG00000225783	MIAT	745.1096373	-2.857699916	0.243131066	-11.75374238	6.75591E-32	3.65461E-29
ENSG00000087086	FTL	15333.39677	-2.861892774	0.531493211	-5.384627147	7.2595E-08	1.23439E-06
ENSG00000105641	SLC5A5	6.886678318	-2.864281098	0.745722872	-3.840945754	0.000122561	0.000953599
ENSG00000230539	AOAH-IT1	15.10259665	-2.866562062	0.579618936	-4.945597678	7.59106E-07	1.03272E-05
ENSG00000123689	G0S2	403.1630718	-2.866682842	0.569449024	-5.034134264	4.80013E-07	6.79609E-06
ENSG00000234693	RIPOR3-AS1	8.023098682	-2.871090369	0.808554059	-3.550894756	0.000383924	0.002559707
ENSG00000254288	None	5.414606037	-2.872549796	0.882622536	-3.254562035	0.001135674	0.006440326
ENSG00000113263	ITK	371.7827883	-2.874394503	0.533108097	-5.391766732	6.97683E-08	1.19204E-06
ENSG00000211797	TRAV17	8.834451533	-2.87594816	0.652042012	-4.410679233	1.03047E-05	0.000108221
ENSG00000185338	SOCS1	77.47496027	-2.878011152	0.378674093	-7.6002325	2.95599E-14	1.38945E-12
ENSG00000151651	ADAM8	548.1060216	-2.879720535	0.238274037	-12.08575038	1.25618E-33	8.18209E-31
